chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,origin_sample,LABEL
0.33212012,0.0744724,2139.2142155010542,1966.287077765305,4123.4588623046875,0.10724329065393519,-264.3899,102.507706,-21.403904,30.31373,8.860018,-13.062093,-8.926213,-13.501226,-18.812162,0.59694725,-6.6892323,-0.23896013,-1.330458,-0.99072903,-3.5253508,1.1123314,-7.341373,-6.428277,0.08750372,-0.24650079,obama-to-musk,FAKE
0.4181371,0.07203639,2060.2116187581532,2042.8061748872033,4059.7564697265625,0.10302282262731481,-269.13397,108.9954,-25.455421,26.098467,10.922921,-8.019419,-5.526403,-13.099962,-14.349538,0.1932513,-3.485673,1.1196408,-2.1213758,-1.0732177,-5.5428615,1.652413,-7.6943746,-5.636906,-0.6427423,0.08646386,obama-to-musk,FAKE
0.55401045,0.021593127,1873.57699490846,1835.8457232073674,3190.154012044271,0.11556215639467593,-291.33948,120.86679,-49.85535,7.65291,9.689476,2.7983706,-3.3084247,-4.2124424,-0.81249946,6.0412326,4.320272,1.5652711,-3.4888487,2.4841878,-2.436817,5.652601,-1.8278247,-5.69904,1.6699041,2.9537199,obama-to-musk,FAKE
0.6387644,0.010511724,2144.0859561234183,2273.258585793617,4124.8545328776045,0.10130027488425926,-358.05,100.98341,-25.0931,17.876863,15.221349,5.890308,-3.2075074,-3.3434057,0.8151566,8.143856,8.135352,7.0080986,-0.94628537,5.7037992,0.67123115,7.3599706,-0.46078563,-1.1361607,4.888154,5.549229,obama-to-musk,FAKE
0.47344103,0.035993513,2529.03328935627,2529.2177776187104,5556.7626953125,0.12231671368634259,-379.54752,92.03306,-0.50185084,17.033882,-1.3485757,-3.4546514,1.9404212,-7.196113,-9.740881,-1.3341246,-4.161283,1.318525,-1.0446316,0.37887347,-0.8992684,2.1351688,-4.8537297,-4.6622477,-2.343907,0.8263322,obama-to-musk,FAKE
0.49709857,0.03553839,2372.0552905221807,2442.7822015589927,5202.860514322917,0.10742413556134259,-392.65118,97.910576,-1.9066976,17.408268,14.320807,-2.9957244,-3.6674128,-6.8972697,-12.367006,-0.5127183,-5.089353,-2.4910338,-1.9960295,2.5180538,-3.546654,0.7495487,-1.3726438,-4.3121815,-4.688139,2.3083923,obama-to-musk,FAKE
0.38199463,0.06593841,2096.9021482615003,1999.7733435788602,3970.9818522135415,0.11018654152199074,-276.07358,107.79281,-12.454525,28.1183,11.096249,-8.834392,-9.815586,-14.374561,-15.486052,1.1019461,-4.506257,-1.8108407,-1.6767296,0.5288087,-3.6959207,3.8712664,-5.6464515,-7.710032,-0.77513856,0.43690518,obama-to-musk,FAKE
0.4077366,0.054035664,2041.6577879513143,2056.61773324747,3858.082071940104,0.10487874348958333,-289.48804,109.749985,-27.705635,15.423704,2.8387694,-7.673065,-3.4344509,-6.977935,-7.5341535,2.244654,-2.0228846,2.3735666,0.6241803,-0.0877605,-2.6221704,2.410322,-5.338842,-2.0335028,1.3952818,0.5325675,obama-to-musk,FAKE
0.34246105,0.09106069,1702.241009191545,1764.5336527532054,3309.0352376302085,0.07767740885416667,-243.08113,122.94829,-25.204622,33.799152,11.442873,-15.948326,-7.272201,-13.719688,-20.816565,-0.08114396,-10.65821,-1.7510878,-0.08629456,-2.9198196,-3.5170698,4.0539775,-7.9074187,-5.229072,-0.6982219,0.69444937,obama-to-musk,FAKE
0.5079703,0.045691606,2198.4571006540605,2299.7880860471228,4604.5664469401045,0.10210955584490741,-340.27936,103.878654,-9.795383,20.683092,8.610319,-5.1889734,-3.2280924,-5.928455,-10.627807,-0.7919208,-3.3981817,0.1505124,-1.8535837,1.4451119,0.23698327,2.1805706,-4.2311063,-4.7300572,-0.7112832,2.5383956,obama-to-musk,FAKE
0.35006425,0.084728844,1600.2300971321986,1816.3473877368922,3188.1103515625,0.06197554976851852,-269.47592,130.4926,-23.073483,25.364384,9.666804,-14.025484,-8.030658,-14.73263,-21.390535,-0.5495631,-3.1883287,-0.41201097,-0.31811678,-3.7805142,-2.8008387,2.0940042,-7.898286,-6.4115214,-0.61193764,1.0102328,obama-to-musk,FAKE
0.38554543,0.065981485,1736.745278109291,1945.863385958701,3561.1531575520835,0.07654486762152778,-288.16727,125.48011,-17.368378,21.082384,1.5652596,-11.656033,-2.9067538,-10.092823,-15.633379,-1.1485687,-1.8344469,3.7075608,-1.9611064,-3.0218065,-2.2392836,2.0468826,-7.380979,-8.047131,-0.7572319,0.33659708,obama-to-musk,FAKE
0.49141157,0.0089184055,2023.7846322405426,2128.7675971223794,3873.235066731771,0.10875560619212964,-346.07028,115.447845,-38.41484,-1.2382044,-2.5477512,-2.5996969,2.8506591,4.093341,2.2856655,5.210358,-1.8107866,-2.0808148,-4.4886756,4.255096,-0.18198222,5.0884748,-2.4196405,-0.36053273,-0.07923236,3.7113047,obama-to-musk,FAKE
0.32624868,0.06354404,2428.948508653006,2260.481110673628,4549.387613932292,0.12050374348958333,-320.37668,53.657852,-14.851922,-4.0200906,-16.15296,-7.6869426,-14.914362,-10.715425,-12.995592,-0.53410506,-8.165141,-3.2312593,-3.8653762,-1.8355042,-2.1558177,1.5328931,-8.250149,-3.372504,-4.107265,-6.644581,obama-to-ryan,FAKE
0.26737034,0.083965845,2056.4615805598455,2195.9063552155194,3944.414265950521,0.09409812644675926,-274.3488,81.48105,-5.498117,-2.8973224,-16.887238,-10.281914,-25.595505,-12.257104,-26.265902,-11.339283,-13.825588,-13.543926,-5.6044626,-7.4614325,-7.1570287,-3.5278752,-13.037178,2.462295,-8.029207,-4.8296666,obama-to-ryan,FAKE
0.3159046,0.03835495,2211.7855227550426,2212.7479286183725,4166.6249593098955,0.11023175274884259,-368.55643,69.79399,-2.6362152,6.3134594,-2.7403173,-8.483081,-16.7119,-5.067832,-8.7815895,-1.797254,-10.721071,-8.793072,-6.6145177,-2.9657266,-2.2873418,0.08645379,-5.661947,-0.30588233,-3.9750514,-5.4015694,obama-to-ryan,FAKE
0.44761762,0.022846559,1814.4047226960738,1734.5318746039457,3235.712687174479,0.10559308087384259,-354.11823,95.60491,-39.97033,-15.400875,-31.154142,-14.821357,0.4073875,6.069333,-0.2533394,4.493847,-0.53163713,-5.0665183,0.34437835,-1.2701037,-0.7120453,-2.8081129,-6.0331826,-3.026857,-1.6112137,-4.0922995,obama-to-ryan,FAKE
0.3480793,0.054685276,2230.3698414134624,2058.489699336211,4021.4253743489585,0.12028220847800926,-328.81216,71.20417,-25.649157,-7.153883,-8.187157,-8.270928,-11.944059,-6.0788703,-10.869038,-2.8787937,-7.453468,-5.3683124,-5.825211,-7.6794033,-3.960122,-0.05334162,-11.222217,-3.5911174,-1.7230843,-4.3093286,obama-to-ryan,FAKE
0.28487128,0.054529257,2229.529244086845,2355.8651040325153,4516.489664713542,0.09638581452546297,-352.16528,60.382633,5.0245075,-0.491666,-9.795915,-6.5390773,-10.295918,-8.411851,-17.009167,-13.5358095,-15.771406,-4.961975,-5.026123,-5.1795382,-4.885116,-2.8245387,-10.070143,-0.79457045,-0.6804165,-9.848479,obama-to-ryan,FAKE
0.2897546,0.08626389,2281.9979746696695,2209.934319448961,4302.652994791667,0.11539487485532407,-297.97757,57.40402,2.2731295,-0.5692372,-16.68322,-6.2676034,-19.667513,-11.499833,-23.016493,-4.4099526,-9.46518,-10.651989,-3.5944607,-4.050143,-6.307911,0.6945436,-9.348711,-1.6839026,-6.8731723,-5.914395,obama-to-ryan,FAKE
0.31328636,0.07873408,2545.304337899941,2280.680973802304,4704.905192057292,0.1349555121527778,-298.7781,49.406624,7.1919255,6.9881163,-6.2118325,-1.1285272,-20.109276,-15.647297,-19.580282,-6.862697,-13.142788,-6.5838733,-6.224268,-4.462839,-3.7045527,0.3241708,-8.656464,-0.23356879,-5.349867,-5.152554,obama-to-ryan,FAKE
0.30038178,0.05237613,1804.9630269707823,2028.637550887683,3383.6039225260415,0.07562255859375,-383.46295,60.51744,17.778679,15.514252,-16.232983,-6.895492,-8.239508,-7.745309,-16.133827,-7.270031,-5.0619655,-5.3085685,-2.2523289,-2.7621245,-4.041965,-0.13078555,-9.688709,-1.6504927,-4.746008,-8.240586,obama-to-ryan,FAKE
0.2686877,0.09607507,2190.0991482163295,2185.120236279326,4139.658610026042,0.0998851634837963,-270.64914,61.435112,-0.2314908,4.1899,-16.678555,-10.555504,-20.765688,-10.188862,-26.047314,-11.068383,-15.559544,-8.453151,-5.2015085,-4.650547,-7.800318,0.4779413,-11.360204,-2.7995775,-6.1971536,-8.567179,obama-to-ryan,FAKE
0.310224,0.097209044,2257.6837241907383,2130.044617348968,4252.408854166667,0.11060926649305555,-220.65773,71.42028,-32.148785,-8.184332,-30.172445,-16.98981,-16.480543,-7.4151134,-17.727165,-4.359338,-14.00166,-9.795929,-6.60124,-8.1495905,-8.397337,-1.6380926,-14.8868,-2.2472126,-6.1251183,-6.708504,obama-to-ryan,FAKE
0.5167149,0.012654809,1796.9678287769634,1477.3009911628815,3066.986083984375,0.11391420717592593,-322.874,117.42238,-95.31045,-17.458042,-45.705223,-5.9640627,-5.4165244,10.977833,0.81308913,11.69399,-5.019999,2.7401464,1.4680322,4.7096777,-5.4210925,-0.2163654,-5.8720775,-3.1475449,-3.4978726,2.539334,obama-to-ryan,FAKE
0.4080124,0.017086681,1999.1274787188556,1810.3276070595819,3475.2197265625,0.11612955729166667,-387.64066,89.29668,-44.985016,-6.945465,-4.092638,-8.968928,-1.0961503,1.5884023,6.930536,2.5048163,-2.5783799,-2.94478,-6.2200937,-4.2839885,-3.1803286,-3.4575653,-6.5045633,-5.8376923,-3.044983,-5.163014,obama-to-ryan,FAKE
0.37680462,0.042858962,1865.4834567298826,2002.2562900850119,3378.370157877604,0.08447265625,-385.47815,69.61807,4.4664416,6.2899823,-5.5976324,-5.94395,-10.239172,-8.505314,-8.637476,-1.8443787,-7.2329183,-2.8631458,-3.4659998,-5.315335,-5.177183,0.023287809,-7.1255503,-4.712887,-2.676466,-3.8487933,obama-to-ryan,FAKE
0.37184644,0.06955466,1799.7359571610646,1971.6903373939665,3313.2720947265625,0.08164469401041667,-353.98734,66.17449,2.770114,-2.7002316,-20.25841,-7.869076,-10.3792305,-3.0697246,-14.348523,-4.868814,-3.7665544,-6.637562,-0.817926,-2.7248118,-4.658577,-1.595233,-10.069759,-0.3404564,-5.1616845,-6.115386,obama-to-ryan,FAKE
0.3538905,0.07396237,1997.5346573113115,2093.888288395361,3742.241414388021,0.08808051215277778,-324.58997,60.709988,4.984713,7.7948327,-14.832551,-9.493465,-15.529826,-10.507299,-16.120293,-5.587386,-8.810989,-5.6253257,-4.454826,-6.386887,-6.254363,-1.1315973,-10.958686,-2.1289628,-6.583606,-8.551736,obama-to-ryan,FAKE
0.3142583,0.09265513,2299.1466834985526,2183.73653335791,4371.83837890625,0.11029730902777778,-285.82983,54.118965,-20.10862,-2.87995,-25.691076,-20.21235,-18.108047,-7.701811,-18.598988,-5.8975425,-8.09936,-2.7745433,-3.814421,-5.041714,-7.222588,-0.18088636,-14.392623,-4.4262247,-3.1747105,-9.073677,obama-to-ryan,FAKE
0.32575557,0.05914945,2306.9946435521997,2092.510649809638,4154.0639241536455,0.12616871021412038,-320.35782,63.97884,-2.216223,0.1734497,-14.036705,-3.1122172,-12.798066,-15.912331,-14.10667,-2.9874065,-10.96715,-9.125506,-7.877302,-4.72961,-5.8574896,-5.4461803,-10.351759,-0.1476609,-5.493079,-8.006139,obama-to-ryan,FAKE
0.48807874,0.015289298,1730.444244849015,1416.4116834626666,2921.985880533854,0.10697880497685185,-311.49948,120.299774,-100.363785,-20.302088,-51.594944,-7.978459,-4.0379505,13.602532,2.5236053,12.116973,-5.209896,4.5408397,0.6581617,5.239817,-5.3989644,-2.8888006,-6.1515107,0.43273464,-1.0017446,2.5403793,obama-to-ryan,FAKE
0.43353224,0.020713745,2039.9317906912256,1805.7996403076438,3549.1902669270835,0.12371826171875,-370.78226,88.09451,-56.99028,-15.435119,-18.413862,-7.0295386,4.795343,2.9471498,-2.4883382,0.36397955,0.65675384,-6.830512,-5.890389,1.2245172,7.291235,3.047978,-10.032519,-6.0127683,-0.3336862,-8.419511,obama-to-ryan,FAKE
0.34190488,0.0678506,2265.6997896679554,1985.6842946403315,4028.453572591146,0.11624710648148148,-295.03833,65.1524,-29.076065,-13.6600895,-19.52181,-8.768067,-8.933558,-9.887171,-9.851885,-0.43140665,-8.22844,-6.415845,-5.245575,-1.2599691,-4.3638287,-4.7322364,-8.567629,2.8663352,-5.228388,-7.9468455,obama-to-ryan,FAKE
0.40668952,0.03507385,1978.5691252052343,1759.4114544973058,3516.0929361979165,0.10949480975115741,-331.845,80.309616,-63.68979,-24.840286,-25.534887,-17.946934,0.79333353,0.45941472,-1.5383443,4.5111856,-0.0631468,0.7394596,4.687878,2.6730936,0.3041002,-0.07935757,-3.631901,1.8083609,3.0014057,-3.1415682,obama-to-ryan,FAKE
0.32943955,0.0699131,2142.9029178169085,2088.5024376767665,4137.764485677083,0.10292109736689815,-321.39908,59.62492,-22.143887,-14.485493,-14.2442665,-4.8941126,-5.0233,-3.1451387,-17.246578,-6.718793,-6.7230625,-2.9978878,0.5087241,-3.2626278,-3.935043,3.524339,-9.045964,-1.2823026,-2.438617,-6.4359097,obama-to-ryan,FAKE
0.3279927,0.059056967,1906.5646245815833,1854.756592844462,3490.8711751302085,0.09816035517939815,-312.1859,80.57232,-40.403286,-10.12469,-19.078968,-5.721323,6.592124,-7.024061,-16.40121,-0.7555745,-6.560096,-7.9506044,-4.635158,-2.2261658,-4.935886,0.9112052,-10.600849,-7.1697183,-6.857647,-8.435139,obama-to-ryan,FAKE
0.47395936,0.031336553,2110.6201481433786,2019.946284699216,3961.760457356771,0.11877667462384259,-388.7223,62.60307,-9.858979,-8.246953,-13.910496,0.12762451,4.563393,-4.7502766,-8.272325,1.8196521,0.39410287,-5.8869824,-5.419263,-0.45501125,1.175525,0.06907739,-7.801004,-1.3409712,-0.62222975,-3.998061,obama-to-ryan,FAKE
0.4778969,0.009963765,1853.9020660291537,1576.4986218997906,3146.0906982421875,0.11305745442708333,-333.7716,116.31473,-85.784615,-14.485607,-38.0282,-8.732667,-6.042722,10.184352,3.7432287,11.488288,-1.143534,1.7798314,-4.5934663,3.978506,-1.0524805,2.5504794,-3.3479497,1.2154845,-2.2614703,1.8764677,obama-to-ryan,FAKE
0.34067133,0.0776651,2058.3349142275506,2039.7540024956445,3938.5823567708335,0.10082781756365741,-280.31802,78.023735,-28.311464,-8.9452505,-28.916365,-15.652452,-7.4704475,-9.519732,-12.253651,-3.1729488,-3.9395487,-4.76569,-2.508957,-2.5019345,-4.91062,-1.1488016,-11.2411785,-2.5814745,-1.5132942,-9.126963,obama-to-ryan,FAKE
0.44122747,0.019352626,1864.7489337672246,1499.6294731291493,3207.500203450521,0.11454264322916667,-324.581,96.10718,-77.95868,-26.0,-31.742388,-17.20187,5.9400525,6.5239677,7.699222,0.3458451,-3.1354878,2.8858676,5.5992303,-1.763031,-3.8730848,0.678986,-1.0238066,0.8316217,2.648834,-1.9349196,obama-to-ryan,FAKE
0.26839992,0.117632285,2414.2097857011377,2223.1317619101237,4553.076171875,0.1178860134548611,-228.10823,50.942715,-17.185934,-8.900856,-26.070995,-9.439876,-20.770609,-17.092094,-27.768919,-9.176018,-11.7073965,-6.487705,-7.39911,-6.172049,-8.890645,0.3464121,-12.843544,-3.5142844,-7.713344,-12.182442,obama-to-ryan,FAKE
0.43067825,0.026749829,2093.6659644905117,2047.5082330202847,3834.1064453125,0.11234311704282407,-399.97562,63.95534,-6.9481196,-5.1304774,-2.9799864,-4.7034655,-3.605962,-1.4999068,-3.9090536,-1.5352689,-3.2673209,-1.8391696,-2.8854923,-1.837108,-2.127413,-1.7074682,-4.280003,-0.036364026,-0.8720958,-5.3191223,obama-to-ryan,FAKE
0.28186077,0.11580515,2009.7342269405647,2054.225628070393,3784.510294596354,0.08849419487847222,-244.12497,71.42475,-14.7542925,-1.6611714,-24.309017,-12.147115,-21.190086,-9.110398,-21.985266,-13.675927,-12.175155,-7.746172,-4.1718683,-7.61842,-9.361179,2.3149354,-16.603783,-0.651232,-4.389429,-10.1907,obama-to-ryan,FAKE
0.41683677,0.019084428,2014.524677652946,1962.7209324244875,3687.4114990234375,0.11860261140046297,-400.789,83.76986,-20.613747,-3.4289677,-6.2673554,-5.0561466,0.34229815,-2.6045465,-2.2127795,5.3285117,1.2388779,-5.390088,-3.0934722,1.5497311,-1.3579736,0.043542497,-3.6514313,-0.3249962,-2.8975313,-8.10277,obama-to-ryan,FAKE
0.53283775,0.033285346,2551.2521916854143,2150.3763837991046,4593.949381510417,0.16121419270833334,-396.40424,48.72913,-18.373325,6.693989,8.742937,2.2501798,-0.19132996,-8.561534,-12.541569,-1.2143122,-1.861902,-4.984417,-4.2798314,3.9377713,2.1535642,-4.914563,-4.602476,3.6842945,-1.7295954,-7.6960273,obama-to-ryan,FAKE
0.34793594,0.06081762,2334.0572313071016,2226.9811401757374,4420.985921223958,0.11987078631365741,-328.4155,54.000336,8.499245,12.140436,-7.5969334,-1.9058663,-13.020908,-11.772492,-16.924147,-8.312029,-10.047152,-3.8094394,-7.1405683,-6.863272,-4.353721,-0.35640547,-10.108264,-0.8577953,-3.7921407,-7.5480165,obama-to-ryan,FAKE
0.4403624,0.054009818,2094.365013774246,2113.6015387192156,3986.2345377604165,0.10033049406828703,-374.7522,46.97038,11.021694,10.260267,-4.095699,1.3755419,-8.051681,-0.31372792,-12.625226,-4.741096,-6.0483623,-5.8685346,-2.2738512,-2.6845353,-3.5077226,2.027337,-6.8005776,-1.034289,-2.8268366,-4.1727476,obama-to-ryan,FAKE
0.32191408,0.080013596,2116.294448945183,2186.9194888347256,4139.0106201171875,0.08759675202546297,-298.68365,64.93326,3.8494618,16.329603,-13.064257,-5.1554255,-20.88019,-12.665716,-20.431229,-8.529024,-11.720483,-7.872999,-7.156528,-7.1731305,-7.183404,-1.8501565,-13.24929,0.8098563,-4.6520896,-8.444301,obama-to-ryan,FAKE
0.31255388,0.07594633,2188.607811292524,2146.2818067067483,4047.1954345703125,0.10321949146412036,-300.0145,72.77081,-0.34712854,8.898186,-12.992689,-3.5155962,-17.70174,-10.724065,-21.799276,-9.321257,-10.705395,-8.83987,-7.6484485,-8.020282,-4.9565473,-0.8678159,-12.398023,0.4652943,-5.554719,-8.019895,obama-to-ryan,FAKE
0.44433066,0.009572872,2068.6617917449903,1982.7859385096124,3871.2910970052085,0.11476643880208333,-388.19827,100.638756,-38.803215,0.6953509,-28.448397,-3.752525,-1.369816,-1.3780423,-6.269579,10.463099,2.794345,-3.950751,-2.3497996,4.469662,-3.659673,-3.685064,-0.41778663,3.8126926,-1.3348694,-5.670255,obama-to-ryan,FAKE
0.52606076,0.015507051,2704.328900770999,2301.6501761563723,5057.411702473958,0.17704264322916666,-444.81586,53.969917,-6.862148,19.605759,5.8364477,1.6800221,2.0639758,-8.56092,-4.2390256,8.428717,0.50306594,-10.804615,-2.1765108,8.180762,-1.4817499,-7.347232,-1.6204863,4.9497266,-1.2328693,-3.9863174,obama-to-ryan,FAKE
0.27919984,0.10126432,2056.0149920940407,2103.2943356811993,3820.099894205729,0.09593596281828703,-256.68814,82.292274,-0.42694882,-0.47424176,-26.154196,-7.0558734,-19.883787,-10.776318,-25.138718,-10.527401,-13.572225,-9.740043,-4.7307115,-10.219842,-7.7365446,1.343525,-15.84519,-0.2976147,-4.5189424,-9.104325,obama-to-ryan,FAKE
0.35869637,0.018360393,1738.4792254207514,1834.5172425920734,3161.492919921875,0.08939389829282407,-404.21576,110.55423,-16.38935,-2.5747952,-13.465746,-12.394963,-7.572685,3.8477497,1.5300237,0.6253055,-3.4679148,-3.792731,-1.3159974,-3.6420171,-2.215105,-0.08669186,-3.0338624,-0.8499214,-2.4435194,-3.31769,obama-to-ryan,FAKE
0.3466278,0.065780826,2082.491114239071,2022.895292984218,3857.733154296875,0.1050731517650463,-317.0679,78.0208,-33.691845,-6.7431035,-14.890401,-15.1680565,-12.241686,-5.582977,-7.9525967,-1.5611014,-3.8191319,-2.0982754,-4.2100334,-2.7070897,-5.693807,-0.59281534,-8.728322,-1.1587844,-2.6235843,-6.4775085,obama-to-ryan,FAKE
0.29763836,0.11128908,2442.658505792327,2182.4489806067877,4517.2373453776045,0.12849482783564814,-228.36826,62.05251,-17.842134,-6.747398,-23.550646,-8.936771,-23.080616,-9.334322,-19.328478,-4.810984,-14.379707,-9.988609,-5.5448065,-7.26885,-7.3156123,2.4027863,-12.2782,-1.2922531,-5.454483,-5.3445926,obama-to-ryan,FAKE
0.34535837,0.07132777,2044.9105817614673,2015.6042751195187,3900.1017252604165,0.09821460865162036,-220.0569,89.534676,-49.863934,-18.980087,-37.79422,-14.431652,-11.307423,-3.105551,-13.110207,-3.3058658,-12.480872,-6.3663907,-5.4023013,-3.9066217,-8.004391,-4.9304447,-10.510864,-3.787338,-5.3968973,-9.326433,obama-to-ryan,FAKE
0.5208593,0.016274353,1745.42504724646,1436.1618131146922,2903.692626953125,0.10667136863425926,-298.4487,118.37124,-100.196815,-22.531355,-47.19183,-8.280902,-6.2181845,12.933696,4.3403234,14.617452,-1.6468859,3.5373535,0.4607903,5.7611423,-2.5626278,1.6560855,-3.3953364,3.1301281,-1.367904,4.8225536,obama-to-ryan,FAKE
0.51204324,0.0049066506,2289.5789823891446,1725.7601935110138,3781.6192626953125,0.1572582103587963,-396.72684,82.44074,-87.68602,6.866105,-14.540552,7.309487,-2.187325,15.272444,6.1079593,7.2217603,-12.299548,-3.0385656,-0.89339644,12.568614,5.077189,4.0016446,-4.511962,3.6171198,2.1045597,5.8507195,obama-to-ryan,FAKE
0.42367765,0.040966105,2394.33193449687,2029.948046763517,4174.2014567057295,0.1464821144386574,-381.10104,42.224808,-26.816359,13.294112,10.329783,-4.493451,-12.029242,-3.219273,-4.386337,-1.607399,-3.2866657,-2.231798,-3.0978482,-1.2012236,0.7001641,0.9201949,-9.028737,-0.590903,-2.9840252,-4.7596593,obama-to-ryan,FAKE
0.37657326,0.058585044,1661.4634570177675,1884.8576204898893,3030.748494466146,0.07375533492476852,-344.75912,80.805916,-12.874763,6.789017,-5.478725,-4.458306,-11.17289,-5.5173807,-11.530907,-4.5820436,-10.1152935,-6.7808847,-6.178495,-5.974483,-4.9782567,1.3981563,-10.570368,-3.8827481,-2.8637023,-6.544684,obama-to-ryan,FAKE
0.5132834,0.010851758,1915.2304989891584,1492.3498903275938,3201.7679850260415,0.12238905164930555,-332.84674,104.86278,-105.1445,-17.445864,-41.297714,-0.114215784,1.3007294,14.683903,3.9023807,11.931331,-4.9588075,2.3992631,-0.86527395,2.4763167,-4.334865,-1.2010312,-4.018763,2.9353855,0.6123385,2.4687178,obama-to-ryan,FAKE
0.35638672,0.050785348,2503.3050125591494,2100.006881653233,4476.5635172526045,0.15269187644675927,-354.73856,49.397354,-20.64769,9.171498,0.39216104,-2.102598,-3.4054804,-1.6087496,-12.460227,-5.3468347,-7.0806875,-9.223921,-8.191139,0.84209543,1.9932221,-0.17548865,-6.380836,3.031255,-2.2266052,-8.357632,obama-to-ryan,FAKE
0.33340335,0.078292176,1750.4467150087078,2001.6414304743316,3387.641398111979,0.07543493200231481,-309.98843,83.05465,-10.048339,-1.8550036,-22.176975,-12.086025,-10.416376,-7.481857,-19.426992,-4.5349345,-6.288407,-6.746922,-3.872293,-5.6579185,-7.1254597,-0.6546633,-11.314032,-2.402623,-5.233464,-8.072477,obama-to-ryan,FAKE
0.30984455,0.10102115,2470.3467600690146,2253.186627852234,4541.2628173828125,0.12803593388310186,-257.11267,58.862896,-2.612323,-2.7471254,-24.136162,-5.7776155,-17.5777,-10.536108,-24.608313,-9.362994,-15.554255,-9.431678,-7.7289906,-9.048356,-6.910981,-0.049783353,-14.094038,-1.3356333,-7.348377,-8.2447,obama-to-ryan,FAKE
0.49258244,0.018400343,1827.3543714247176,1553.7521134040062,3074.6622721354165,0.10968243634259259,-303.6894,108.137344,-87.232414,-19.494736,-33.578377,-9.695803,-0.14945094,9.024371,4.449971,3.2490518,-6.192203,-1.153324,1.8904173,1.0835981,-1.9281453,-2.9947183,-1.662941,1.0471249,-0.48466027,-2.5374029,obama-to-ryan,FAKE
0.5568674,0.0017502559,2522.8091596725203,2152.2636567803474,4600.927734375,0.16009973596643517,-496.75385,73.4998,-30.703245,52.4864,0.8882893,5.67647,-6.3032937,-1.9936247,-17.641129,-0.34106657,-6.3585296,3.5381684,10.33347,23.336792,6.0063477,-2.5115452,-6.8784223,0.84466034,-9.389101,-2.976562,obama-to-ryan,FAKE
0.37892473,0.070869446,2226.2730031950655,2143.2287575392356,4184.0708414713545,0.11583116319444445,-341.51224,52.5549,0.34790066,1.7698851,-15.169784,-6.1137753,-13.26327,-3.8536696,-12.740806,-0.054108936,-4.008908,-6.2872214,-0.58585286,-1.7850809,-4.0377893,1.2935308,-8.871296,-2.0546172,-6.1841235,-4.671715,obama-to-ryan,FAKE
0.35072243,0.059609447,2198.1531054771235,2130.4224755544715,3911.566162109375,0.11230016637731481,-354.41782,55.25797,7.508763,7.121021,-9.468198,0.5282978,-7.8194547,-3.1850734,-15.726054,-5.0011516,-10.504139,-9.281552,-4.8996572,-6.0758886,-5.4576626,-0.04558634,-9.888233,-1.573424,-5.130687,-4.4827704,obama-to-ryan,FAKE
0.39159143,0.030213915,1853.3097978111323,1718.944916874262,3282.1187337239585,0.10691550925925926,-361.18118,96.02448,-35.875294,-16.300016,-21.686172,-6.361408,8.802248,0.47265258,-2.3478649,5.0938835,-5.4024396,-13.7115135,-6.719695,0.51792556,-2.912215,-2.4134572,-0.96941686,2.4094718,-3.1297464,-5.08583,obama-to-ryan,FAKE
0.45516893,0.032998722,2137.829606948151,2077.409809032624,4006.421915690104,0.12103723596643519,-410.75027,67.96827,-2.325974,8.053025,-1.025242,-1.5538697,-6.0736594,-2.75119,-8.187687,1.810135,-1.218727,-5.9515285,-3.5070357,-0.8423021,1.0682288,2.2590098,-7.2145667,-1.4814918,-0.18032971,-4.5292873,obama-to-ryan,FAKE
0.3815304,0.03912808,1923.057471073576,2011.134558749755,3641.50390625,0.10062436704282407,-365.29733,96.13936,-8.086896,1.2712682,-8.40798,-0.7587799,-7.657614,-8.107498,-17.693987,0.4693598,-1.4862151,-11.710962,-8.346651,-3.5224276,-0.9285061,1.8985717,-10.449803,-6.303226,-1.3708597,-6.6949444,obama-to-ryan,FAKE
0.5588246,0.027619313,2004.3505631595062,2024.8688660841258,3822.8912353515625,0.10107421875,-433.89606,44.343063,13.669988,5.436917,-0.78890795,1.9858862,-1.9282557,-2.5251002,-0.6808357,1.9803156,-0.38988876,-0.5329844,-2.5471747,0.72140306,1.3775033,0.7663219,-3.683755,-0.6509407,-0.4360603,-1.7315665,obama-to-ryan,FAKE
0.3688823,0.07690137,2386.1634292764156,2125.362662482134,4269.854736328125,0.1269847728587963,-233.05565,69.494225,-37.190617,-0.70912224,-20.689539,-16.978714,-13.223506,-3.2205637,-12.247205,-7.238431,-12.766809,-6.025381,-8.244629,-7.1736565,-9.052587,-3.3277035,-11.039178,-2.3156338,-4.3886223,-6.5241313,obama-to-ryan,FAKE
0.52019066,0.014289706,1792.5324355987439,1491.5415990218464,3003.9815266927085,0.10988588686342593,-307.67514,113.75356,-97.59145,-22.10348,-47.29417,-12.081423,-6.832438,13.17809,1.565682,10.268586,-3.3410208,5.2429514,1.4245436,5.652817,-4.2281723,-0.046890505,-3.355266,2.2243428,-1.0570636,5.762909,obama-to-ryan,FAKE
